hour_start_iso,hour_start_ms,open,high,low,close,volume,trades_count,vwap
2025-06-23T22:00:00+00:00,1750716000000,36.718,38.497,36.718,38.062,897151.96,,
2025-06-23T23:00:00+00:00,1750719600000,38.062,38.499,37.917,38.221,371626.94,,
2025-06-24T00:00:00+00:00,1750723200000,38.221,38.321,36.643,36.981,482009.79,,
2025-06-24T01:00:00+00:00,1750726800000,36.994,37.561,36.56,37.544,268094.64,,
2025-06-24T02:00:00+00:00,1750730400000,37.54,37.544,36.484,36.7,406055.32,,
2025-06-24T03:00:00+00:00,1750734000000,36.7,37.287,36.678,37.098,200371.08,,
2025-06-24T04:00:00+00:00,1750737600000,37.095,37.267,36.681,36.781,113082.18,,
2025-06-24T05:00:00+00:00,1750741200000,36.781,37.95,36.707,37.792,238731.23,,
2025-06-24T06:00:00+00:00,1750744800000,37.791,37.931,37.254,37.622,172577.18,,
2025-06-24T07:00:00+00:00,1750748400000,37.631,37.944,36.92,37.002,154417.07,,
2025-06-24T08:00:00+00:00,1750752000000,37.002,37.216,36.579,36.848,240657.51,,
2025-06-24T09:00:00+00:00,1750755600000,36.842,37.426,36.72,36.739,128076.22,,
2025-06-24T10:00:00+00:00,1750759200000,36.729,36.978,36.313,36.921,170487.13,,
2025-06-24T11:00:00+00:00,1750762800000,36.921,37.328,36.664,37.144,267421.45,,
2025-06-24T12:00:00+00:00,1750766400000,37.143,37.439,36.914,37.217,157673.62,,
2025-06-24T13:00:00+00:00,1750770000000,37.216,37.498,36.795,37.039,290669.27,,
2025-06-24T14:00:00+00:00,1750773600000,37.034,38.358,36.975,37.916,439923.95,,
2025-06-24T15:00:00+00:00,1750777200000,37.913,38.209,37.441,37.785,221111.57,,
2025-06-24T16:00:00+00:00,1750780800000,37.783,38.83,37.477,38.775,322698.67,,
2025-06-24T17:00:00+00:00,1750784400000,38.783,38.947,37.811,37.985,418106.81,,
2025-06-24T18:00:00+00:00,1750788000000,37.981,38.234,37.245,37.391,290876.54,,
2025-06-24T19:00:00+00:00,1750791600000,37.339,37.592,36.733,37.18,317594.1,,
2025-06-24T20:00:00+00:00,1750795200000,37.172,37.727,36.901,37.693,143212.78,,
2025-06-24T21:00:00+00:00,1750798800000,37.69,37.69,37.028,37.549,143680.48,,
2025-06-24T22:00:00+00:00,1750802400000,37.54,37.54,36.944,37.273,105643.57,,
2025-06-24T23:00:00+00:00,1750806000000,37.269,37.523,36.972,37.513,107346.57,,
2025-06-25T00:00:00+00:00,1750809600000,37.514,37.852,37.182,37.844,149398.68,,
2025-06-25T01:00:00+00:00,1750813200000,37.843,38.283,37.596,37.931,204888.63,,
2025-06-25T02:00:00+00:00,1750816800000,37.925,38.722,37.9,38.682,323952.98,,
2025-06-25T03:00:00+00:00,1750820400000,38.69,38.789,38.045,38.107,145426.31,,
2025-06-25T04:00:00+00:00,1750824000000,38.113,38.473,37.51,37.661,182325.79,,
2025-06-25T05:00:00+00:00,1750827600000,37.661,37.855,37.367,37.475,97082.77,,
2025-06-25T06:00:00+00:00,1750831200000,37.48,37.735,37.222,37.651,75297.78,,
2025-06-25T07:00:00+00:00,1750834800000,37.647,38.176,37.425,37.989,98462.15,,
2025-06-25T08:00:00+00:00,1750838400000,37.987,38.127,37.529,37.878,77402.48,,
2025-06-25T09:00:00+00:00,1750842000000,37.878,38.498,37.742,37.861,210165.13,,
2025-06-25T10:00:00+00:00,1750845600000,37.863,38.449,37.705,38.417,114526.42,,
2025-06-25T11:00:00+00:00,1750849200000,38.413,38.637,38.0,38.457,145972.39,,
2025-06-25T12:00:00+00:00,1750852800000,38.452,38.452,38.018,38.434,164101.68,,
2025-06-25T13:00:00+00:00,1750856400000,38.436,39.134,38.163,38.909,373598.29,,
2025-06-25T14:00:00+00:00,1750860000000,38.909,39.067,37.535,37.863,479955.37,,
2025-06-25T15:00:00+00:00,1750863600000,37.862,37.942,37.112,37.47,424701.56,,
2025-06-25T16:00:00+00:00,1750867200000,37.479,37.582,36.803,36.983,238218.39,,
2025-06-25T17:00:00+00:00,1750870800000,36.989,37.348,36.67,36.961,311209.71,,
2025-06-25T18:00:00+00:00,1750874400000,36.962,37.318,36.845,37.307,200617.33,,
2025-06-25T19:00:00+00:00,1750878000000,37.307,37.486,37.099,37.268,160831.36,,
2025-06-25T20:00:00+00:00,1750881600000,37.268,37.734,37.061,37.693,154261.75,,
2025-06-25T21:00:00+00:00,1750885200000,37.678,37.816,37.177,37.304,83844.38,,
2025-06-25T22:00:00+00:00,1750888800000,37.304,37.312,36.722,36.768,231271.78,,
2025-06-25T23:00:00+00:00,1750892400000,36.765,37.036,36.7,37.009,127198.79,,
2025-06-26T00:00:00+00:00,1750896000000,37.009,37.261,36.786,37.053,96123.38,,
2025-06-26T01:00:00+00:00,1750899600000,37.052,37.573,36.682,37.557,216604.32,,
2025-06-26T02:00:00+00:00,1750903200000,37.55,37.823,37.251,37.705,215265.29,,
2025-06-26T03:00:00+00:00,1750906800000,37.7,38.105,37.478,37.589,249678.81,,
2025-06-26T04:00:00+00:00,1750910400000,37.574,37.7,37.081,37.26,115351.83,,
2025-06-26T05:00:00+00:00,1750914000000,37.26,37.26,36.852,36.972,98656.04,,
2025-06-26T06:00:00+00:00,1750917600000,36.978,37.285,36.883,37.269,68071.52,,
2025-06-26T07:00:00+00:00,1750921200000,37.262,37.983,37.223,37.635,173089.53,,
2025-06-26T08:00:00+00:00,1750924800000,37.637,37.909,37.5,37.528,83238.11,,
2025-06-26T09:00:00+00:00,1750928400000,37.528,37.628,37.077,37.143,97727.25,,
2025-06-26T10:00:00+00:00,1750932000000,37.143,37.426,37.024,37.144,61645.29,,
2025-06-26T11:00:00+00:00,1750935600000,37.144,37.5,36.913,37.383,218083.9,,
2025-06-26T12:00:00+00:00,1750939200000,37.384,37.727,37.122,37.583,186629.97,,
2025-06-26T13:00:00+00:00,1750942800000,37.589,37.748,37.259,37.674,187210.0,,
2025-06-26T14:00:00+00:00,1750946400000,37.674,37.99,37.423,37.584,289516.74,,
2025-06-26T15:00:00+00:00,1750950000000,37.588,37.648,36.789,37.379,196989.75,,
2025-06-26T16:00:00+00:00,1750953600000,37.375,37.568,36.371,36.391,265972.93,,
2025-06-26T17:00:00+00:00,1750957200000,36.391,36.763,36.188,36.401,191724.66,,
2025-06-26T18:00:00+00:00,1750960800000,36.401,36.686,36.055,36.133,187738.47,,
2025-06-26T19:00:00+00:00,1750964400000,36.132,36.794,36.02,36.684,219831.6,,
2025-06-26T20:00:00+00:00,1750968000000,36.687,37.659,36.545,37.449,266711.07,,
2025-06-26T21:00:00+00:00,1750971600000,37.455,37.46,36.628,36.849,304522.87,,
2025-06-26T22:00:00+00:00,1750975200000,36.845,37.084,36.061,36.092,284724.38,,
2025-06-26T23:00:00+00:00,1750978800000,36.092,36.295,35.599,35.76,365440.82,,
2025-06-27T00:00:00+00:00,1750982400000,35.76,35.895,35.321,35.456,249008.14,,
2025-06-27T01:00:00+00:00,1750986000000,35.482,36.39,35.448,36.194,274917.09,,
2025-06-27T02:00:00+00:00,1750989600000,36.194,36.679,36.101,36.648,163921.94,,
2025-06-27T03:00:00+00:00,1750993200000,36.649,36.768,36.484,36.729,76872.82,,
2025-06-27T04:00:00+00:00,1750996800000,36.72,36.831,36.518,36.644,73059.72,,
2025-06-27T05:00:00+00:00,1751000400000,36.643,36.85,36.448,36.595,62193.78,,
2025-06-27T06:00:00+00:00,1751004000000,36.595,36.93,36.566,36.752,70345.96,,
2025-06-27T07:00:00+00:00,1751007600000,36.752,36.914,36.146,36.281,72922.08,,
2025-06-27T08:00:00+00:00,1751011200000,36.283,37.277,36.214,37.247,173157.77,,
2025-06-27T09:00:00+00:00,1751014800000,37.248,37.284,36.784,36.928,114219.27,,
2025-06-27T10:00:00+00:00,1751018400000,36.933,37.173,36.833,37.009,95442.3,,
2025-06-27T11:00:00+00:00,1751022000000,37.005,37.062,36.687,36.909,76410.33,,
2025-06-27T12:00:00+00:00,1751025600000,36.912,37.201,36.455,36.583,126246.42,,
2025-06-27T13:00:00+00:00,1751029200000,36.581,36.924,36.43,36.751,142109.64,,
2025-06-27T14:00:00+00:00,1751032800000,36.752,37.05,36.506,36.55,147916.28,,
2025-06-27T15:00:00+00:00,1751036400000,36.55,36.924,36.206,36.81,315622.73,,
2025-06-27T16:00:00+00:00,1751040000000,36.811,37.154,36.518,36.972,208701.35,,
2025-06-27T17:00:00+00:00,1751043600000,36.973,36.986,36.1,36.499,145462.61,,
2025-06-27T18:00:00+00:00,1751047200000,36.5,36.571,35.867,36.03,131031.02,,
2025-06-27T19:00:00+00:00,1751050800000,36.031,36.176,35.791,35.974,111750.11,,
2025-06-27T20:00:00+00:00,1751054400000,35.974,36.409,35.889,36.392,113197.79,,
2025-06-27T21:00:00+00:00,1751058000000,36.392,36.583,36.168,36.387,95483.73,,
2025-06-27T22:00:00+00:00,1751061600000,36.386,36.545,36.27,36.488,64139.36,,
2025-06-27T23:00:00+00:00,1751065200000,36.485,36.619,36.356,36.611,48114.28,,
2025-06-28T00:00:00+00:00,1751068800000,36.611,36.621,36.317,36.536,79044.9,,
2025-06-28T01:00:00+00:00,1751072400000,36.534,36.64,36.221,36.571,64919.48,,
2025-06-28T02:00:00+00:00,1751076000000,36.573,36.793,36.357,36.72,70505.77,,
2025-06-28T03:00:00+00:00,1751079600000,36.72,36.891,36.619,36.838,51224.01,,
2025-06-28T04:00:00+00:00,1751083200000,36.836,36.9,36.536,36.612,49224.27,,
2025-06-28T05:00:00+00:00,1751086800000,36.61,36.939,36.61,36.894,53578.52,,
2025-06-28T06:00:00+00:00,1751090400000,36.893,36.959,36.676,36.918,63575.25,,
2025-06-28T07:00:00+00:00,1751094000000,36.916,37.146,36.699,37.121,89911.79,,
2025-06-28T08:00:00+00:00,1751097600000,37.115,37.263,36.979,37.18,104094.69,,
2025-06-28T09:00:00+00:00,1751101200000,37.18,37.428,37.041,37.2,124098.25,,
2025-06-28T10:00:00+00:00,1751104800000,37.202,37.28,36.974,37.047,48959.39,,
2025-06-28T11:00:00+00:00,1751108400000,37.047,37.104,36.861,36.882,44707.02,,
2025-06-28T12:00:00+00:00,1751112000000,36.881,36.934,36.65,36.703,76850.65,,
2025-06-28T13:00:00+00:00,1751115600000,36.701,36.944,36.584,36.635,32564.97,,
2025-06-28T14:00:00+00:00,1751119200000,36.626,36.792,36.572,36.584,29506.14,,
2025-06-28T15:00:00+00:00,1751122800000,36.581,36.922,36.571,36.887,64024.64,,
2025-06-28T16:00:00+00:00,1751126400000,36.887,37.169,36.885,36.974,81237.14,,
2025-06-28T17:00:00+00:00,1751130000000,36.975,37.384,36.857,37.312,110215.35,,
2025-06-28T18:00:00+00:00,1751133600000,37.31,37.645,37.116,37.616,161185.73,,
2025-06-28T19:00:00+00:00,1751137200000,37.628,37.862,37.49,37.538,107997.95,,
2025-06-28T20:00:00+00:00,1751140800000,37.549,37.833,37.441,37.612,64177.43,,
2025-06-28T21:00:00+00:00,1751144400000,37.612,37.831,37.525,37.787,55460.49,,
2025-06-28T22:00:00+00:00,1751148000000,37.793,37.904,37.641,37.842,91885.05,,
2025-06-28T23:00:00+00:00,1751151600000,37.847,37.857,37.585,37.813,39382.95,,
2025-06-29T00:00:00+00:00,1751155200000,37.815,37.929,37.68,37.83,61533.39,,
2025-06-29T01:00:00+00:00,1751158800000,37.827,37.959,37.699,37.75,81070.42,,
2025-06-29T02:00:00+00:00,1751162400000,37.749,37.833,37.613,37.762,33363.07,,
2025-06-29T03:00:00+00:00,1751166000000,37.763,38.011,37.725,37.725,81195.1,,
2025-06-29T04:00:00+00:00,1751169600000,37.725,37.952,37.702,37.797,54074.43,,
2025-06-29T05:00:00+00:00,1751173200000,37.798,37.804,37.44,37.627,174617.85,,
2025-06-29T06:00:00+00:00,1751176800000,37.623,37.96,37.601,37.952,72128.13,,
2025-06-29T07:00:00+00:00,1751180400000,37.947,38.436,37.882,38.428,153599.33,,
2025-06-29T08:00:00+00:00,1751184000000,38.432,38.522,38.225,38.489,98248.0,,
2025-06-29T09:00:00+00:00,1751187600000,38.483,38.729,38.404,38.443,122709.58,,
2025-06-29T10:00:00+00:00,1751191200000,38.437,38.784,38.401,38.66,115398.72,,
2025-06-29T11:00:00+00:00,1751194800000,38.659,38.871,38.555,38.822,108032.04,,
2025-06-29T12:00:00+00:00,1751198400000,38.821,39.049,38.658,38.974,181558.27,,
2025-06-29T13:00:00+00:00,1751202000000,38.974,39.033,38.783,38.936,144522.75,,
2025-06-29T14:00:00+00:00,1751205600000,38.941,39.334,38.8,38.916,194075.68,,
2025-06-29T15:00:00+00:00,1751209200000,38.915,39.119,38.427,38.436,226053.71,,
2025-06-29T16:00:00+00:00,1751212800000,38.435,38.55,38.3,38.468,161306.86,,
2025-06-29T17:00:00+00:00,1751216400000,38.468,38.544,38.064,38.248,128436.17,,
2025-06-29T18:00:00+00:00,1751220000000,38.242,38.272,38.0,38.113,110339.79,,
2025-06-29T19:00:00+00:00,1751223600000,38.113,38.236,37.953,38.234,103245.38,,
2025-06-29T20:00:00+00:00,1751227200000,38.236,38.267,37.993,38.138,61929.21,,
2025-06-29T21:00:00+00:00,1751230800000,38.137,38.773,38.043,38.595,129101.8,,
2025-06-29T22:00:00+00:00,1751234400000,38.593,39.666,38.573,39.463,358164.93,,
2025-06-29T23:00:00+00:00,1751238000000,39.463,39.874,39.463,39.759,158643.89,,
2025-06-30T00:00:00+00:00,1751241600000,39.76,39.852,39.433,39.681,124379.35,,
2025-06-30T01:00:00+00:00,1751245200000,39.683,40.462,39.424,40.259,193897.25,,
2025-06-30T02:00:00+00:00,1751248800000,40.262,41.09,40.124,40.65,333788.17,,
2025-06-30T03:00:00+00:00,1751252400000,40.652,41.09,40.625,40.869,171378.99,,
2025-06-30T04:00:00+00:00,1751256000000,40.866,40.904,40.451,40.675,126543.27,,
2025-06-30T05:00:00+00:00,1751259600000,40.673,41.212,40.507,41.181,118894.63,,
