ts,close,signal_score,score_smooth,rsi_14,bb_pctB,funding_bps,bull_regime,buy_alert,sell_alert,alert_confidence,alert_reasons
2025-06-12 06:00:00+00:00,41.84,1,1.0068643565148647,51.58650820082641,,,1,0,0,0.0,
2025-06-12 07:00:00+00:00,41.47,1,1.0041186139089189,47.636395540683495,,,1,0,0,0.0,
2025-06-12 08:00:00+00:00,41.598,1,1.0024711683453513,49.08877411460425,,,1,0,0,0.0,
2025-06-12 09:00:00+00:00,41.494,-1,0.20148270100721075,47.925649203369225,,,1,0,0,0.0,
2025-06-12 10:00:00+00:00,40.641,-1,-0.27911037939567357,39.631291336738954,,,1,0,0,0.0,
2025-06-12 11:00:00+00:00,40.399,-1,-0.5674662276374042,37.64095524057597,,,1,0,0,0.0,
2025-06-12 12:00:00+00:00,40.901,-1,-0.7404797365824425,43.931394655522155,,,1,0,0,0.0,
2025-06-12 13:00:00+00:00,41.731,-1,-0.8442878419494655,52.46869111055403,,,1,0,0,0.0,
2025-06-12 14:00:00+00:00,42.758,3,0.693427294830321,60.48600034745373,,,1,0,0,0.0,
2025-06-12 15:00:00+00:00,42.447,3,1.6160563768981928,57.33228328159652,,,1,0,0,0.0,
2025-06-12 16:00:00+00:00,43.001,4,2.5696338261389156,61.211994236766046,,,1,0,0,0.0,
2025-06-12 17:00:00+00:00,43.575,4,3.141780295683349,64.78485625720913,,,1,0,0,0.0,
2025-06-12 18:00:00+00:00,42.783,3,3.0850681774100095,56.98514661387326,,,1,0,0,0.0,
2025-06-12 19:00:00+00:00,41.86,3,3.051040906446006,49.50492378595821,,,1,0,0,0.0,
2025-06-12 20:00:00+00:00,41.209,1,2.2306245438676036,45.01654974443513,,,1,0,0,0.0,
2025-06-12 21:00:00+00:00,40.393,0,1.338374726320562,40.10787604799502,,,1,0,0,0.0,
2025-06-12 22:00:00+00:00,40.586,-1,0.4030248357923372,41.72638734141125,,,1,0,0,0.0,
2025-06-12 23:00:00+00:00,40.509,-1,-0.1581850985245977,41.247469050206455,,,1,0,0,0.0,
2025-06-13 00:00:00+00:00,38.666,-2,-0.8949110591147587,31.83046235045852,,,1,0,0,0.0,
2025-06-13 01:00:00+00:00,38.728,-2,-1.3369466354688553,32.38967838243558,,,1,0,0,0.0,
2025-06-13 02:00:00+00:00,38.169,-2,-1.6021679812813132,30.000122991785982,,,1,0,0,0.0,
2025-06-13 03:00:00+00:00,39.081,-1,-1.361300788768788,38.03246842176632,,,1,0,0,0.0,
2025-06-13 04:00:00+00:00,39.691,-1,-1.2167804732612728,42.76331891019182,,,1,0,0,0.0,
2025-06-13 05:00:00+00:00,39.332,-1,-1.1300682839567637,40.78964999136189,,,1,0,0,0.0,
2025-06-13 06:00:00+00:00,38.905,-1,-1.0780409703740583,38.51284116499129,,,1,0,0,0.0,
2025-06-13 07:00:00+00:00,39.387,-1,-1.046824582224435,42.419924413363795,,,1,0,0,0.0,
2025-06-13 08:00:00+00:00,39.162,-1,-1.028094749334661,41.106811144128216,,,1,0,0,0.0,
2025-06-13 09:00:00+00:00,40.003,-1,-1.0168568496007966,47.63204492842722,,,1,0,0,0.0,
2025-06-13 10:00:00+00:00,40.023,0,-0.610114109760478,47.78022325968528,,,1,0,0,0.0,
2025-06-13 11:00:00+00:00,40.106,1,0.03393153414371325,48.43234584232173,,,1,0,0,0.0,
2025-06-13 12:00:00+00:00,40.154,1,0.42035892048622797,48.83031989662141,,,1,0,0,0.0,
2025-06-13 13:00:00+00:00,40.151,1,0.6522153522917368,48.80496825311608,,,1,0,0,0.0,
2025-06-13 14:00:00+00:00,40.396,1,0.7913292113750421,51.04051080536828,,,1,0,0,0.0,
2025-06-13 15:00:00+00:00,41.206,1,0.8747975268250252,57.62823353703063,,,1,0,0,0.0,
2025-06-13 16:00:00+00:00,41.673,2,1.3248785160950152,60.89520258122452,,,1,0,0,0.0,
2025-06-13 17:00:00+00:00,41.099,3,1.9949271096570091,55.255883456905885,,,1,0,0,0.0,
2025-06-13 18:00:00+00:00,40.611,3,2.3969562657942056,50.93701757264905,,,1,0,0,0.0,
2025-06-13 19:00:00+00:00,40.757,3,2.6381737594765235,52.142223950186555,,,1,0,0,0.0,
2025-06-13 20:00:00+00:00,41.439,3,2.782904255685914,57.405727109182365,,,1,0,0,0.0,
2025-06-13 21:00:00+00:00,41.995,3,2.8697425534115486,61.156461107711415,,,1,0,0,0.0,
2025-06-13 22:00:00+00:00,41.801,3,2.9218455320469294,59.19769982940075,,,1,0,0,0.0,
2025-06-13 23:00:00+00:00,42.277,3,2.953107319228158,62.3813968776959,,,1,0,0,0.0,
2025-06-14 00:00:00+00:00,42.379,3,2.971864391536895,63.04678827402432,,,1,0,0,0.0,
2025-06-14 01:00:00+00:00,41.693,3,2.9831186349221372,55.887091174828456,,,1,0,0,0.0,
2025-06-14 02:00:00+00:00,41.64,3,2.9898711809532825,55.36397830044231,,,1,0,0,0.0,
2025-06-14 03:00:00+00:00,41.734,3,2.9939227085719695,56.14796788590185,,,1,0,0,0.0,
2025-06-14 04:00:00+00:00,42.314,3,2.9963536251431817,60.73106216526535,,,1,0,0,0.0,
2025-06-14 05:00:00+00:00,42.51,3,2.997812175085909,62.16992383875016,,,1,0,0,0.0,
2025-06-14 06:00:00+00:00,42.167,3,2.9986873050515457,58.15411463770298,,,1,0,0,0.0,
2025-06-14 07:00:00+00:00,42.414,3,2.9992123830309274,60.150319440193826,,,1,0,0,0.0,
2025-06-14 08:00:00+00:00,42.345,3,2.9995274298185564,59.29930146478414,,,1,0,0,0.0,
2025-06-14 09:00:00+00:00,41.89,3,2.9997164578911337,53.88530316272267,,,1,0,0,0.0,
2025-06-14 10:00:00+00:00,41.674,2,2.5998298747346804,51.48230436537134,,,1,0,0,0.0,
2025-06-14 11:00:00+00:00,41.155,1,1.9598979248408082,46.15617924943832,,,1,0,0,0.0,
2025-06-14 12:00:00+00:00,40.975,1,1.575938754904485,44.43903097685683,,,1,0,0,0.0,
2025-06-14 13:00:00+00:00,41.399,1,1.345563252942691,49.230401026654405,,,1,0,0,0.0,
2025-06-14 14:00:00+00:00,41.043,1,1.2073379517656146,45.66930922338111,,,1,0,0,0.0,
2025-06-14 15:00:00+00:00,40.457,0,0.7244027710593688,40.47880254427756,,,1,0,0,0.0,
2025-06-14 16:00:00+00:00,39.861,-2,-0.3653583373643788,35.997621916101636,,,1,0,0,0.0,
2025-06-14 17:00:00+00:00,40.2,-1,-0.6192150024186273,40.062096948265946,,,1,0,0,0.0,
2025-06-14 18:00:00+00:00,39.502,-2,-1.1715290014511763,35.11708629403418,,,1,0,0,0.0,
2025-06-14 19:00:00+00:00,39.261,-2,-1.5029174008707058,33.5760615584111,,,1,0,0,0.0,
2025-06-14 20:00:00+00:00,39.529,-1,-1.3017504405224234,36.89251890172555,,,1,0,0,0.0,
2025-06-14 21:00:00+00:00,40.009,-1,-1.181050264313454,42.43610843862545,,,1,0,0,0.0,
2025-06-14 22:00:00+00:00,40.074,-1,-1.1086301585880725,43.16420497070365,,,1,0,0,0.0,
2025-06-14 23:00:00+00:00,40.107,-1,-1.0651780951528436,43.55455389997922,,,1,0,0,0.0,
2025-06-15 00:00:00+00:00,40.517,-1,-1.0391068570917061,48.304997977699294,,,1,0,0,0.0,
2025-06-15 01:00:00+00:00,40.244,-1,-1.0234641142550236,45.555761578196616,,,1,0,0,0.0,
2025-06-15 02:00:00+00:00,40.721,2,0.18592153144698592,50.82233711924412,,,1,0,0,0.0,
2025-06-15 03:00:00+00:00,39.961,-1,-0.28844708113180845,43.58765016506704,,,1,0,0,0.0,
2025-06-15 04:00:00+00:00,40.102,-1,-0.5730682486790851,45.14774081639893,,,1,0,0,0.0,
2025-06-15 05:00:00+00:00,41.089,1,0.05615905079254896,54.610427484893826,,,1,0,0,0.0,
2025-06-15 06:00:00+00:00,40.428,-1,-0.36630456952447066,48.56765719742736,,,1,0,0,0.0,
2025-06-15 07:00:00+00:00,40.6,1,0.18021725828531762,50.11450113423068,,,1,0,0,0.0,
2025-06-15 08:00:00+00:00,40.169,-1,-0.29186964502880947,46.35251651274998,,,1,0,0,0.0,
2025-06-15 09:00:00+00:00,39.896,-1,-0.5751217870172857,44.09459410359571,,,1,0,0,0.0,
2025-06-15 10:00:00+00:00,40.276,1,0.054926927789628634,47.89900442788374,,,1,0,0,0.0,
2025-06-15 11:00:00+00:00,40.181,1,0.4329561566737772,47.037217578915794,,,1,0,0,0.0,
2025-06-15 12:00:00+00:00,40.181,1,0.6597736940042663,47.0372175789158,,,1,0,0,0.0,
2025-06-15 13:00:00+00:00,40.648,1,0.7958642164025598,51.964406129889895,,,1,0,0,0.0,
2025-06-15 14:00:00+00:00,40.907,1,0.8775185298415359,54.492972869147984,,,1,0,0,0.0,
2025-06-15 15:00:00+00:00,40.782,1,0.9265111179049216,53.041782786990815,,,1,0,0,0.0,
2025-06-15 16:00:00+00:00,40.874,1,0.955906670742953,54.012485482838215,,,1,0,0,0.0,
2025-06-15 17:00:00+00:00,41.283,4,2.1735440024457717,58.15390942712553,,,1,0,0,0.0,
2025-06-15 18:00:00+00:00,41.175,3,2.504126401467463,56.70182482900588,,,1,0,0,0.0,
2025-06-15 19:00:00+00:00,40.925,3,2.702475840880478,53.37916618920246,,,1,0,0,0.0,
2025-06-15 20:00:00+00:00,40.319,1,2.021485504528287,46.29710289816647,,,1,0,0,0.0,
2025-06-15 21:00:00+00:00,40.24,1,1.612891302716972,45.45052663306341,,,1,0,0,0.0,
2025-06-15 22:00:00+00:00,41.122,3,2.1677347816301835,55.28204110035256,,,1,0,0,0.0,
2025-06-15 23:00:00+00:00,41.166,3,2.50064086897811,55.71088148003796,,,1,0,0,0.0,
2025-06-16 00:00:00+00:00,41.147,3,2.7003845213868662,55.46353436550337,,,1,0,0,0.0,
2025-06-16 01:00:00+00:00,41.718,4,3.22023071283212,61.05905493140677,,,1,0,0,0.0,
2025-06-16 02:00:00+00:00,42.154,4,3.5321384276992718,64.70547846387493,,,1,0,0,0.0,
2025-06-16 03:00:00+00:00,42.085,3,3.3192830566195632,63.68905953576536,,,1,0,0,0.0,
2025-06-16 04:00:00+00:00,43.131,2,2.791569833971738,71.10031899013514,,,1,0,1,80.0,Score>=sell_thr; RSI>=70
2025-06-16 05:00:00+00:00,43.538,2,2.4749419003830426,73.37727400458411,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 06:00:00+00:00,44.289,2,2.2849651402298257,76.98118871785988,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 07:00:00+00:00,44.654,2,2.1709790841378953,78.50423302866363,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 08:00:00+00:00,44.382,1,1.7025874504827372,74.54588440843327,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 09:00:00+00:00,44.46,1,1.4215524702896423,74.93616669550222,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 10:00:00+00:00,44.029,3,2.0529314821737854,68.67061765157948,,,1,0,0,0.0,
2025-06-16 11:00:00+00:00,44.499,1,1.6317588893042712,71.47183477670086,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 12:00:00+00:00,44.482,1,1.3790553335825626,71.22377538330883,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 13:00:00+00:00,44.929,1,1.2274332001495376,73.7988206679887,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 14:00:00+00:00,45.118,1,1.1364599200897225,74.82462826838638,,,1,0,0,80.0,Score>=sell_thr; RSI>=70; cooldown
2025-06-16 15:00:00+00:00,44.593,3,1.8818759520538337,66.97999951353717,,,1,0,0,0.0,
2025-06-16 16:00:00+00:00,45.03,3,2.3291255712323005,69.81662764714659,,,1,0,0,0.0,
2025-06-16 17:00:00+00:00,44.581,3,2.59747534273938,63.756275547562915,,,1,0,0,0.0,
2025-06-16 18:00:00+00:00,44.651,2,2.3584852056436283,64.27689994017555,,,1,0,0,0.0,
2025-06-16 19:00:00+00:00,44.354,3,2.615091123386177,60.31793847324536,,,1,0,0,0.0,
2025-06-16 20:00:00+00:00,44.559,3,2.769054674031706,62.05518283829664,,,1,0,0,0.0,
2025-06-16 21:00:00+00:00,43.776,1,2.0614328044190238,52.58568765652705,,,1,0,0,0.0,
2025-06-16 22:00:00+00:00,42.879,1,1.6368596826514141,44.25426342784721,,,1,0,0,0.0,
2025-06-16 23:00:00+00:00,41.899,0,0.9821158095908484,37.300975719820336,,,1,0,0,0.0,
2025-06-17 00:00:00+00:00,42.678,1,0.989269485754509,44.73435648666192,,,1,0,0,0.0,
2025-06-17 01:00:00+00:00,42.256,0,0.5935616914527054,41.84046790315128,,,1,0,0,0.0,
2025-06-17 02:00:00+00:00,43.048,1,0.7561370148716232,48.565475173560706,,,1,0,0,0.0,
2025-06-17 03:00:00+00:00,43.146,1,0.853682208922974,49.345972489091814,,,1,0,0,0.0,
2025-06-17 04:00:00+00:00,42.878,1,0.9122093253537844,47.23503987560942,,,1,0,0,0.0,
2025-06-17 05:00:00+00:00,42.548,-1,0.1473255952122706,44.699396644096666,,,1,0,0,0.0,
2025-06-17 06:00:00+00:00,42.283,-1,-0.31160464287263767,42.71634264513957,,,1,0,0,0.0,
2025-06-17 07:00:00+00:00,42.25,-1,-0.5869627857235826,42.46370184946008,,,1,0,0,0.0,
2025-06-17 08:00:00+00:00,40.89,-2,-1.1521776714341496,33.6347801678878,,,1,0,0,0.0,
2025-06-17 09:00:00+00:00,40.56,-2,-1.4913066028604898,31.901530799569088,,,0,0,0,0.0,
2025-06-17 10:00:00+00:00,40.658,-1,-1.294783961716294,33.00562872028743,,,0,0,0,0.0,
2025-06-17 11:00:00+00:00,40.451,-1,-1.1768703770297764,31.83165489663361,,,0,0,0,0.0,
2025-06-17 12:00:00+00:00,39.917,-2,-1.5061222262178657,28.96905694677808,,,0,0,0,0.0,
2025-06-17 13:00:00+00:00,39.734,-2,-1.7036733357307194,28.03848449829151,,,0,0,0,0.0,
2025-06-17 14:00:00+00:00,39.971,-1,-1.4222040014384316,31.124258119588717,,,0,0,0,0.0,
2025-06-17 15:00:00+00:00,39.584,-2,-1.653322400863059,28.941843536816094,,,0,0,0,0.0,
2025-06-17 16:00:00+00:00,38.572,-3,-2.1919934405178356,24.16923896351645,,,0,0,0,0.0,
2025-06-17 17:00:00+00:00,39.042,-2,-2.1151960643107013,29.946980990550657,,,0,0,0,0.0,
2025-06-17 18:00:00+00:00,39.808,-1,-1.6691176385864208,38.21013041046196,,,0,0,0,0.0,
2025-06-17 19:00:00+00:00,40.599,-1,-1.4014705831518526,45.3755003702269,,,0,0,0,0.0,
2025-06-17 20:00:00+00:00,39.886,-1,-1.2408823498911115,40.78443458692475,,,0,0,0,0.0,
2025-06-17 21:00:00+00:00,39.501,-1,-1.1445294099346668,38.51815519240296,,,0,0,0,0.0,
2025-06-17 22:00:00+00:00,39.878,0,-0.6867176459608001,41.92145371859833,,,0,0,0,0.0,
2025-06-17 23:00:00+00:00,39.98,-1,-0.8120305875764801,42.84331106831773,,,0,0,0,0.0,
2025-06-18 00:00:00+00:00,40.322,-1,-0.887218352545888,45.94159915517132,,,0,0,0,0.0,
2025-06-18 01:00:00+00:00,40.077,-1,-0.9323310115275328,44.09746292448308,,,0,0,0,0.0,
2025-06-18 02:00:00+00:00,40.069,-1,-0.9593986069165197,44.03530500253622,,,0,0,0,0.0,
2025-06-18 03:00:00+00:00,40.356,1,-0.17563916414991176,46.92561513572004,,,0,0,0,0.0,
2025-06-18 04:00:00+00:00,40.865,1,0.294616501510053,51.690809639604865,,,0,0,0,0.0,
2025-06-18 05:00:00+00:00,40.813,1,0.5767699009060318,51.18520580237899,,,0,0,0,0.0,
2025-06-18 06:00:00+00:00,40.391,1,0.7460619405436191,47.15421902308172,,,0,0,0,0.0,
2025-06-18 07:00:00+00:00,40.26,1,0.8476371643261714,45.944610001055096,,,0,0,0,0.0,
2025-06-18 08:00:00+00:00,40.474,1,0.9085822985957028,48.278717774893686,,,0,0,0,0.0,
2025-06-18 09:00:00+00:00,39.854,-1,0.14514937915742165,42.546666825748915,,,0,0,0,0.0,
2025-06-18 10:00:00+00:00,39.134,-1,-0.31291037250554704,37.04593618143658,,,0,0,0,0.0,
2025-06-18 11:00:00+00:00,39.192,-2,-0.9877462235033283,37.74419252158999,,,0,0,0,0.0,
2025-06-18 12:00:00+00:00,38.516,-2,-1.392647734101997,33.13167623822659,,,0,0,0,0.0,
2025-06-18 13:00:00+00:00,39.033,-1,-1.2355886404611982,39.246546848303446,,,0,0,0,0.0,
2025-06-18 14:00:00+00:00,39.519,-1,-1.1413531842767188,44.39428745841903,,,0,0,0,0.0,
2025-06-18 15:00:00+00:00,39.019,-2,-1.4848119105660313,40.58431107271597,,,0,0,0,0.0,
2025-06-18 16:00:00+00:00,38.515,-1,-1.2908871463396188,37.12560286682615,,,0,0,0,0.0,
2025-06-18 17:00:00+00:00,39.085,-1,-1.1745322878037712,43.03807869490856,,,0,0,0,0.0,
2025-06-18 18:00:00+00:00,38.28,-1,-1.1047193726822626,37.652904726087485,,,0,0,0,0.0,
2025-06-18 19:00:00+00:00,37.72,-2,-1.4628316236093575,34.42583618052231,,,0,0,0,0.0,
2025-06-18 20:00:00+00:00,38.884,-1,-1.2776989741656144,44.98114388825883,,,0,0,0,0.0,
2025-06-18 21:00:00+00:00,39.095,0,-0.7666193844993686,46.65734798937087,,,0,0,0,0.0,
2025-06-18 22:00:00+00:00,39.072,-1,-0.8599716306996211,46.4910775599337,,,0,0,0,0.0,
2025-06-18 23:00:00+00:00,39.45,1,-0.11598297841977263,49.665807045114015,,,0,0,0,0.0,
2025-06-19 00:00:00+00:00,39.487,1,0.33041021294813644,49.97865297594175,,,0,0,0,0.0,
2025-06-19 01:00:00+00:00,38.683,-1,-0.20175387223111815,43.63242384509188,,,0,0,0,0.0,
2025-06-19 02:00:00+00:00,38.206,-1,-0.5210523233386709,40.358188589488066,,,0,0,0,0.0,
2025-06-19 03:00:00+00:00,38.483,-1,-0.7126313940032025,43.03168725407405,,,0,0,0,0.0,
2025-06-19 04:00:00+00:00,38.167,-1,-0.8275788364019215,40.78559325720776,,,0,0,0,0.0,
2025-06-19 05:00:00+00:00,38.165,-2,-1.2965473018411529,40.77108819980793,,,0,0,0,0.0,
2025-06-19 06:00:00+00:00,37.836,-1,-1.1779283811046917,38.35462076634957,,,0,0,0,0.0,
2025-06-19 07:00:00+00:00,37.823,-1,-1.106757028662815,38.25813027391414,,,0,0,0,0.0,
2025-06-19 08:00:00+00:00,37.644,-1,-1.064054217197689,36.88225624577122,,,0,0,0,0.0,
2025-06-19 09:00:00+00:00,38.29,-1,-1.0384325303186135,44.62246574880909,,,0,0,0,0.0,
2025-06-19 10:00:00+00:00,38.134,0,-0.6230595181911681,43.24336038164601,,,0,0,0,0.0,
2025-06-19 11:00:00+00:00,37.439,-2,-1.1738357109147008,37.65917782529755,,,0,0,0,0.0,
2025-06-19 12:00:00+00:00,37.596,-1,-1.1043014265488205,39.55797556444443,,,0,0,0,0.0,
2025-06-19 13:00:00+00:00,36.844,-2,-1.4625808559292923,34.18681971982741,,,0,0,0,0.0,
2025-06-19 14:00:00+00:00,36.394,-2,-1.6775485135575754,31.4361269477931,,,0,0,0,0.0,
2025-06-19 15:00:00+00:00,36.245,-2,-1.8065291081345451,30.559356256216887,,,0,0,0,0.0,
2025-06-19 16:00:00+00:00,36.072,-2,-1.883917464880727,29.529543559072263,,,0,0,0,0.0,
2025-06-19 17:00:00+00:00,36.791,-1,-1.5303504789284363,38.765422597808794,,,0,0,0,0.0,
2025-06-19 18:00:00+00:00,36.696,-1,-1.3182102873570618,38.05572946762211,,,0,0,0,0.0,
2025-06-19 19:00:00+00:00,36.319,-1,-1.190926172414237,35.29430516157464,,,0,0,0,0.0,
2025-06-19 20:00:00+00:00,36.152,-1,-1.1145557034485423,34.113444987391816,,,0,0,0,0.0,
2025-06-19 21:00:00+00:00,36.155,-1,-1.0687334220691254,34.1560635789524,,,0,0,0,0.0,
2025-06-19 22:00:00+00:00,36.732,0,-0.6412400532414751,41.9355646006564,,,0,0,0,0.0,
2025-06-19 23:00:00+00:00,36.872,-1,-0.7847440319448851,43.674478514476455,,,0,0,0,0.0,
2025-06-20 00:00:00+00:00,36.563,-1,-0.8708464191669311,40.77214970812109,,,0,0,0,0.0,
2025-06-20 01:00:00+00:00,36.948,-1,-0.9225078515001587,45.62098215434579,,,0,0,0,0.0,
2025-06-20 02:00:00+00:00,36.675,-1,-0.9535047109000953,42.93670985064752,,,0,0,0,0.0,
2025-06-20 03:00:00+00:00,36.066,-1,-0.9721028265400572,37.61917295375631,,,0,0,0,0.0,
2025-06-20 04:00:00+00:00,35.604,-1,-0.9832616959240343,34.16262670983883,,,0,0,0,0.0,
2025-06-20 05:00:00+00:00,36.146,-1,-0.9899570175544206,41.01041695324442,,,0,0,0,0.0,
2025-06-20 06:00:00+00:00,36.571,-1,-0.9939742105326523,45.77325502401793,,,0,0,0,0.0,
2025-06-20 07:00:00+00:00,37.649,2,0.20361547368040867,55.57183940928707,,,0,0,0,0.0,
2025-06-20 08:00:00+00:00,37.35,1,0.5221692842082453,52.7259916199119,,,0,0,0,0.0,
2025-06-20 09:00:00+00:00,37.229,1,0.7133015705249471,51.57494079740217,,,0,0,0,0.0,
2025-06-20 10:00:00+00:00,37.244,1,0.8279809423149683,51.71566428059108,,,0,0,0,0.0,
2025-06-20 11:00:00+00:00,37.081,1,0.896788565388981,50.01477606095459,,,0,0,0,0.0,
2025-06-20 12:00:00+00:00,37.402,1,0.9380731392333886,53.27400126395162,,,0,0,0,0.0,
2025-06-20 13:00:00+00:00,37.042,1,0.9628438835400331,49.38490160309112,,,0,0,0,0.0,
2025-06-20 14:00:00+00:00,35.66,-1,0.17770633012401985,37.93576316570042,,,0,0,0,0.0,
2025-06-20 15:00:00+00:00,35.692,-2,-0.6933762019255881,38.29249610469297,,,0,0,0,0.0,
2025-06-20 16:00:00+00:00,34.217,-3,-1.616025721155353,29.79224510429501,,,0,0,0,0.0,
2025-06-20 17:00:00+00:00,34.335,-2,-1.7696154326932119,31.10974484022869,,,0,0,0,0.0,
2025-06-20 18:00:00+00:00,34.31,-1,-1.461769259615927,30.9771126105108,,,0,0,0,0.0,
2025-06-20 19:00:00+00:00,34.577,-1,-1.2770615557695562,34.203463447036356,,,0,0,0,0.0,
2025-06-20 20:00:00+00:00,34.42,-1,-1.1662369334617337,33.22014746321143,,,0,0,0,0.0,
2025-06-20 21:00:00+00:00,34.065,-1,-1.0997421600770403,31.04668739034645,,,0,0,0,0.0,
2025-06-20 22:00:00+00:00,33.529,-2,-1.4598452960462243,28.061434677508643,,,0,0,0,0.0,
2025-06-20 23:00:00+00:00,33.338,-2,-1.6759071776277346,27.062832866601596,,,0,0,0,0.0,
2025-06-21 00:00:00+00:00,33.236,-2,-1.8055443065766408,26.520071831434308,,,0,0,0,0.0,
2025-06-21 01:00:00+00:00,34.463,-1,-1.4833265839459844,41.674040165807455,,,0,0,0,0.0,
2025-06-21 02:00:00+00:00,34.549,-1,-1.2899959503675906,42.56806518292062,,,0,0,0,0.0,
2025-06-21 03:00:00+00:00,34.484,0,-0.7739975702205544,42.043515786472014,,,0,0,0,0.0,
2025-06-21 04:00:00+00:00,34.48,-1,-0.8643985421323326,42.00920913705951,,,0,0,0,0.0,
2025-06-21 05:00:00+00:00,34.698,-1,-0.9186391252793995,44.65955825840839,,,0,0,0,0.0,
2025-06-21 06:00:00+00:00,34.824,-1,-0.9511834751676397,46.190304917367776,,,0,0,0,0.0,
2025-06-21 07:00:00+00:00,34.978,1,-0.17071008510058377,48.08058159804037,,,0,0,0,0.0,
2025-06-21 08:00:00+00:00,35.18,1,0.2975739489396498,50.53515934166188,,,0,0,0,0.0,
2025-06-21 09:00:00+00:00,35.117,1,0.5785443693637898,49.74525858602617,,,0,0,0,0.0,
2025-06-21 10:00:00+00:00,34.978,1,0.7471266216182739,47.96389619738302,,,0,0,0,0.0,
2025-06-21 11:00:00+00:00,35.235,1,0.8482759729709644,51.427245717904846,,,0,0,0,0.0,
2025-06-21 12:00:00+00:00,34.957,1,0.9089655837825786,47.726830158909486,,,0,0,0,0.0,
2025-06-21 13:00:00+00:00,34.057,-1,0.14537935026954713,38.15506865188226,,,0,0,0,0.0,
2025-06-21 14:00:00+00:00,34.112,-1,-0.31277238983827177,38.96071341869147,,,0,0,0,0.0,
2025-06-21 15:00:00+00:00,33.281,-2,-0.9876634339029631,32.14675295915228,,,0,0,0,0.0,
2025-06-21 16:00:00+00:00,32.726,-3,-1.792598060341778,28.554815917945675,,,0,0,0,0.0,
2025-06-21 17:00:00+00:00,32.476,-3,-2.2755588362050667,27.086638872834182,,,0,0,0,0.0,
2025-06-21 18:00:00+00:00,32.525,-2,-2.16533530172304,27.869453696515706,,,0,0,0,0.0,
2025-06-21 19:00:00+00:00,31.825,-3,-2.499201181033824,23.9187298055506,,,0,0,0,0.0,
2025-06-21 20:00:00+00:00,32.508,-1,-1.8995207086202945,33.782211490375275,,,0,0,0,0.0,
2025-06-21 21:00:00+00:00,32.065,-1,-1.5397124251721768,30.9770358901459,,,0,0,0,0.0,
2025-06-21 22:00:00+00:00,33.243,-1,-1.323827455103306,44.23704947230655,,,0,0,0,0.0,
2025-06-21 23:00:00+00:00,34.396,2,0.0057035269380164635,53.6273767291008,,,0,0,0,0.0,
2025-06-22 00:00:00+00:00,33.816,1,0.4034221161628099,49.144154943456286,,,0,0,0,0.0,
2025-06-22 01:00:00+00:00,33.226,-1,-0.1579467303023141,45.02101866400443,,,0,0,0,0.0,
2025-06-22 02:00:00+00:00,33.297,-1,-0.4947680381813885,45.61237187290758,,,0,0,0,0.0,
2025-06-22 03:00:00+00:00,33.189,-1,-0.6968608229088331,44.82260761046776,,,0,0,0,0.0,
2025-06-22 04:00:00+00:00,33.825,1,-0.01811649374529983,50.28202497297023,,,0,0,0,0.0,
2025-06-22 05:00:00+00:00,34.374,1,0.38913010375282014,54.469811052377,,,0,0,0,0.0,
2025-06-22 06:00:00+00:00,34.25,1,0.6334780622516921,53.37622506442852,,,0,0,0,0.0,
2025-06-22 07:00:00+00:00,33.849,1,0.7800868373510152,49.8880297712024,,,0,0,0,0.0,
2025-06-22 08:00:00+00:00,34.097,1,0.8680521024106091,51.97820786141936,,,0,0,0,0.0,
2025-06-22 09:00:00+00:00,33.281,-1,0.12083126144636545,45.285200949000775,,,0,0,0,0.0,
2025-06-22 10:00:00+00:00,33.671,1,0.4724987568678193,48.68610283633122,,,0,0,0,0.0,
2025-06-22 11:00:00+00:00,33.845,1,0.6834992541206916,50.1741388182784,,,0,0,0,0.0,
2025-06-22 12:00:00+00:00,33.539,1,0.8100995524724149,47.56200484386909,,,0,0,0,0.0,
2025-06-22 13:00:00+00:00,32.407,-2,-0.3139402685165511,39.391829830753245,,,0,0,0,0.0,
2025-06-22 14:00:00+00:00,33.155,1,0.21163583889006937,45.99354431510531,,,0,0,0,0.0,
2025-06-22 15:00:00+00:00,32.862,-1,-0.2730184966659584,43.97302674579812,,,0,0,0,0.0,
2025-06-22 16:00:00+00:00,33.542,1,0.236188902000425,49.516031095284525,,,0,0,0,0.0,
2025-06-22 17:00:00+00:00,34.048,2,0.9417133412002551,53.22448530282427,,,0,0,0,0.0,
2025-06-22 18:00:00+00:00,33.924,1,0.965028004720153,52.212281527429184,,,0,0,0,0.0,
2025-06-22 19:00:00+00:00,33.599,1,0.9790168028320918,49.55236952977276,,,0,0,0,0.0,
2025-06-22 20:00:00+00:00,34.598,3,1.7874100816992553,56.832200832767214,,,0,0,0,0.0,
