day_start_iso,day_start_ms,open,high,low,close,volume,trades_count,quote_volume,vwap,ts,ema50,ema200,macd_line,macd_signal,rsi14,score
2020-10-28T00:00:00+00:00,1603843200000,13634.29,13853.49,12904.63,13281.6,167.828912,2837,2247145.08609421,13389.499218669844,2020-10-28 00:00:00+00:00,11599.230564811029,10329.356588996297,632.3151879003999,495.1546661266834,72.96158631390018,2
2020-10-29T00:00:00+00:00,1603929600000,13267.84,13641.89,12980.0,13441.16,149.862522,2214,2001257.78010077,13353.957703319378,2020-10-29 00:00:00+00:00,11671.463091681184,10360.319807016234,643.340205842358,524.7917740698184,74.48328318109074,2
2020-10-30T00:00:00+00:00,1604016000000,13453.21,13664.48,13120.56,13559.91,166.81886,2035,2229936.74435788,13367.41387849,2020-10-30 00:00:00+00:00,11745.519833183884,10392.156525354381,654.1194625679109,550.657311769437,75.58458249155146,2
2020-10-31T00:00:00+00:00,1604102400000,13560.0,14091.73,13425.16,13799.01,146.758494,1738,2020883.72062259,13770.1312240407,2020-10-31 00:00:00+00:00,11826.048859333536,10426.055564903094,674.1839005999773,575.3626295355451,77.67398638585051,2
2020-11-01T00:00:00+00:00,1604188800000,13779.65,13886.42,13629.62,13749.69,49.02653,1062,674303.44377374,13753.848044594222,2020-11-01 00:00:00+00:00,11901.485766810652,10459.126554307044,678.2865355185495,595.9474107321461,76.22493599564706,2
2020-11-02T00:00:00+00:00,1604275200000,13758.45,13826.8,13201.67,13572.31,150.251675,2197,2030909.18167297,13516.715748246866,2020-11-02 00:00:00+00:00,11967.008285759255,10490.103504015433,659.6211180271894,608.6821521911547,71.08837172620474,2
2020-11-03T00:00:00+00:00,1604361600000,13563.01,14067.12,13300.0,14013.83,133.245653,2205,1817347.30271523,13639.073859431872,2020-11-03 00:00:00+00:00,12047.275803964774,10525.16545919936,672.7011343171253,621.4859486163489,75.51183404185235,2
2020-11-04T00:00:00+00:00,1604448000000,14018.0,14247.19,13540.77,14141.89,198.083696,3909,2763477.06916139,13951.057684027614,2020-11-04 00:00:00+00:00,12129.417537142626,10561.152768063048,685.4985130705827,634.2884615071957,76.62874760734826,2
2020-11-05T00:00:00+00:00,1604534400000,14147.64,15754.48,14097.27,15589.43,257.667349,5339,3834599.99221636,14881.978671718936,2020-11-05 00:00:00+00:00,12265.104300391935,10611.185377336053,803.1862769022591,668.0680245862085,84.97238133810623,2
2020-11-06T00:00:00+00:00,1604620800000,15585.47,15966.08,15182.77,15569.24,261.716315,5980,4074883.55795573,15569.849200863651,2020-11-06 00:00:00+00:00,12394.678249396173,10660.51925417848,884.6280716204983,711.3800339930665,84.5191511789159,2
2020-11-07T00:00:00+00:00,1604707200000,15569.4,15755.88,14366.05,14817.32,322.715463,5824,4835744.47976347,14984.545316824406,2020-11-07 00:00:00+00:00,12489.683808243382,10701.880455629442,878.3722917374034,744.778485541934,69.6247043926713,3
2020-11-08T00:00:00+00:00,1604793600000,14806.61,15653.9,14706.58,15479.82,139.915455,3946,2124775.36808442,15186.137714982378,2020-11-08 00:00:00+00:00,12606.944051057368,10749.422142638105,916.3101018946672,779.0848088124807,73.97620294357525,2
2020-11-09T00:00:00+00:00,1604880000000,15512.86,15839.35,14816.86,15323.85,248.022834,7082,3804776.28686673,15340.427433656088,2020-11-09 00:00:00+00:00,12713.489382388452,10794.938837736234,923.1491257854614,807.8976722070769,71.38348110316596,2
2020-11-10T00:00:00+00:00,1604966400000,15331.79,15453.12,15079.11,15296.25,95.258671,3308,1454738.72916909,15271.45732664158,2020-11-10 00:00:00+00:00,12814.774112490866,10839.728003529905,915.7854080271336,829.4752193710883,70.9098684864009,2
2020-11-11T00:00:00+00:00,1605052800000,15299.1,15961.88,15280.6,15695.0,133.311825,3969,2093556.43180696,15704.206523367,2020-11-11 00:00:00+00:00,12927.724147295146,10888.039167673885,931.3889293500706,849.8579613668849,73.6318291320475,2
2020-11-12T00:00:00+00:00,1605139200000,15704.1,16337.86,15456.66,16284.38,246.024222,6360,3923228.18890369,15946.51192069897,2020-11-12 00:00:00+00:00,13059.357710146318,10941.734101328871,980.0158599666156,875.8895410868311,77.05003055472775,2
2020-11-13T00:00:00+00:00,1605225600000,16312.14,16467.19,15949.83,16324.84,128.256208,4123,2086307.74778441,16266.719407332002,2020-11-13 00:00:00+00:00,13187.415839160189,10995.297344101718,1010.1731889685634,902.7462706631776,77.26788809653263,2
2020-11-14T00:00:00+00:00,1605312000000,16288.11,16294.17,15714.28,16060.48,92.197255,3503,1472033.36852317,15966.130103582476,2020-11-14 00:00:00+00:00,13300.085021938221,11045.697171523592,1001.2002337539234,922.4370632813268,72.42991957377131,2
2020-11-15T00:00:00+00:00,1605398400000,16072.67,16159.59,15779.45,15948.47,35.504029,2015,566881.5457143,15966.68213949183,2020-11-15 00:00:00+00:00,13403.943256372017,11094.480980762164,973.8251807082215,932.7146867667058,70.4180774486059,2
2020-11-16T00:00:00+00:00,1605484800000,15937.16,16883.95,15873.74,16702.53,141.915282,3081,2335103.93037226,16454.210550575237,2020-11-16 00:00:00+00:00,13533.29959925939,11150.28246354065,1001.4327011914102,946.4582896516467,75.37665143130629,2
2020-11-17T00:00:00+00:00,1605571200000,16709.18,17851.64,16552.05,17664.52,282.074364,6269,4889142.96878519,17332.81571374983,2020-11-17 00:00:00+00:00,13695.308242425688,11215.10074748552,1088.3901294766274,974.844657616643,79.98577642411877,2
2020-11-18T00:00:00+00:00,1605657600000,17654.86,18465.87,17231.66,17776.29,462.331759,10606,8223940.46539938,17787.96352469349,2020-11-18 00:00:00+00:00,13855.34674272272,11280.386212684669,1153.0319877687289,1010.4821236470602,80.4438076119309,2
2020-11-19T00:00:00+00:00,1605744000000,17806.97,18175.37,17348.97,17811.0,139.761269,5751,2492545.89113569,17834.310671117975,2020-11-19 00:00:00+00:00,14010.47039987085,11345.36744439925,1193.306241555776,1047.0469472288034,80.59234758990024,2
2020-11-20T00:00:00+00:00,1605830400000,17802.91,18808.03,17752.87,18648.05,209.556679,6279,3860510.24271144,18422.27249035303,2020-11-20 00:00:00+00:00,14192.336266542581,11418.030952415178,1278.034431941005,1093.244444171244,83.7899525605656,2
2020-11-21T00:00:00+00:00,1605916800000,18664.75,18961.89,18332.83,18690.39,173.283192,6244,3236002.17053267,18674.64543550577,2020-11-21 00:00:00+00:00,14368.730530599734,11490.392733983186,1333.2299721922118,1141.2415497754375,83.93414410989503,2
2020-11-22T00:00:00+00:00,1606003200000,18672.48,18746.93,17621.63,18431.25,220.48253,7722,4035749.49879715,18304.169036871765,2020-11-22 00:00:00+00:00,14528.045019595824,11559.455990361463,1340.6087006261514,1181.1149799455804,79.28558819671107,2
2020-11-23T00:00:00+00:00,1606089600000,18410.28,18761.43,18014.81,18368.93,193.948248,7916,3564764.56203292,18379.978158054408,2020-11-23 00:00:00+00:00,14678.667960003831,11627.211950656374,1326.1407676256622,1210.1201374815969,78.16443169171734,2
2020-11-24T00:00:00+00:00,1606176000000,18362.98,19416.29,18016.39,19157.11,268.147246,10057,5070334.71404533,18908.77042252125,2020-11-24 00:00:00+00:00,14854.293138042898,11702.13630935631,1362.5675350170113,1240.6096169886798,81.69077505864189,2
2020-11-25T00:00:00+00:00,1606262400000,19159.52,19486.66,18500.0,18732.46,221.091607,7935,4209618.46656399,19040.155000384028,2020-11-25 00:00:00+00:00,15006.378113021608,11772.089778914955,1341.703976306333,1260.8284888522105,74.69196238490255,2
2020-11-26T00:00:00+00:00,1606348800000,18718.36,18912.1,16217.12,17157.0,805.080083,20839,13847225.71967829,17199.811561700615,2020-11-26 00:00:00+00:00,15090.716226236447,11825.670975144658,1184.3900886976116,1245.5408088212907,55.644584660146606,1
2020-11-27T00:00:00+00:00,1606435200000,17164.49,17450.0,16453.41,17137.21,238.306009,11006,4042890.66915209,16965.122642593917,2020-11-27 00:00:00+00:00,15170.970884031096,11878.522109720334,1046.0624549449349,1205.6451380460196,55.45328609705661,1
2020-11-28T00:00:00+00:00,1606521600000,17139.08,17874.66,16867.66,17727.7,150.734238,5757,2632810.49950772,17466.572521550945,2020-11-28 00:00:00+00:00,15271.234770931838,11936.722884747993,972.869779441331,1159.090066325082,59.88477321251681,1
2020-11-29T00:00:00+00:00,1606608000000,17722.16,18337.11,17525.71,18170.19,130.316145,5142,2339598.79012955,17953.25352917361,2020-11-29 00:00:00+00:00,15384.919289718826,11998.747433158462,939.7366031414531,1115.2193736883564,62.86591188436493,1
2020-11-30T00:00:00+00:00,1606694400000,18183.08,19866.14,18183.08,19695.93,486.304343,15212,9363898.77746189,19255.223425923403,2020-11-30 00:00:00+00:00,15553.978533259264,12075.336314420567,1024.7797658336713,1097.1314521174195,70.8969717404208,0
2020-12-01T00:00:00+00:00,1606780800000,19698.3,19884.88,18087.28,18777.93,619.201227,20517,11799045.12778402,19055.26767921605,2020-12-01 00:00:00+00:00,15680.408002543214,12142.028788903945,1006.4998532326026,1079.0051323404562,62.18295679632946,1
2020-12-02T00:00:00+00:00,1606867200000,18765.52,19336.66,18332.52,19200.94,355.506234,15573,6718099.49873791,18897.276211302415,2020-12-02 00:00:00+00:00,15818.468080874853,12212.266711402413,1014.4522880524746,1066.09456348286,64.35694966625243,1
2020-12-03T00:00:00+00:00,1606953600000,19197.51,19602.43,18873.45,19421.34,206.958027,9791,3990088.17586181,19279.69759714519,2020-12-03 00:00:00+00:00,15959.757175742507,12283.998783925774,1026.703884699924,1058.2164277262727,65.47074002870113,1
2020-12-04T00:00:00+00:00,1607040000000,19406.98,19525.05,18577.93,18659.04,367.680353,12734,7007047.02978649,19057.442076015657,2020-12-04 00:00:00+00:00,16065.611404144762,12347.432029856862,963.7921284014883,1039.331567861316,58.64487537802623,1
2020-12-05T00:00:00+00:00,1607126400000,18645.45,19176.51,18500.0,19148.7,98.698618,6052,1863705.58879007,18882.79315917139,2020-12-05 00:00:00+00:00,16186.51683927634,12415.106338017491,942.5801013482815,1019.9812745587092,61.426824646762526,1
2020-12-06T00:00:00+00:00,1607212800000,19137.36,19420.81,18864.86,19371.19,114.295754,4395,2188820.6385068,19150.49826353829,2020-12-06 00:00:00+00:00,16311.405982834132,12484.321100823288,932.9678282855348,1002.5785853040744,62.65607511958906,1
2020-12-07T00:00:00+00:00,1607299200000,19381.11,19428.25,18905.46,19185.21,118.610672,1902,2269462.06068532,19133.708817409955,2020-12-07 00:00:00+00:00,16424.104179585735,12550.996612257883,899.9687217174505,982.0566125867497,60.90874456516987,1
2020-12-08T00:00:00+00:00,1607385600000,19186.32,19294.07,18188.89,18325.63,263.835347,6816,4930538.08963956,18687.936039288776,2020-12-08 00:00:00+00:00,16498.67381960198,12608.455650941884,795.28818270579,944.7029266105578,53.48461562642643,1
2020-12-09T00:00:00+00:00,1607472000000,18321.22,18644.19,17653.54,18546.39,387.659275,10371,7047989.80214799,18180.887848350823,2020-12-09 00:00:00+00:00,16578.976414911707,12667.539574813109,721.8208865262168,900.1265185936896,55.0016019911786,1
2020-12-10T00:00:00+00:00,1607558400000,18545.62,18550.94,17930.0,18246.54,229.066809,7138,4185245.14783483,18270.849304208143,2020-12-10 00:00:00+00:00,16644.37106530733,12723.05201685477,632.1155019236903,846.5243152596898,52.497279728365484,1
2020-12-11T00:00:00+00:00,1607644800000,18251.96,18294.08,17566.6,18027.76,369.010743,9204,6611187.95544713,17915.97692169935,2020-12-11 00:00:00+00:00,16698.621611765866,12775.835180866166,537.1773743641752,784.654927080587,50.68396291703491,1
2020-12-12T00:00:00+00:00,1607731200000,18032.18,18946.6,18023.06,18811.26,176.851898,5271,3271733.87672369,18499.85164831926,2020-12-12 00:00:00+00:00,16781.47017601034,12835.889159166007,519.1753955142522,731.55902076732,56.48130370766107,1
2020-12-13T00:00:00+00:00,1607817600000,18808.78,19420.37,18711.27,19175.96,193.794492,6651,3704279.06832107,19114.470334487476,2020-12-13 00:00:00+00:00,16875.371737735426,12898.974441164355,528.2476297997637,690.8967425738088,58.903066085353814,1
2020-12-14T00:00:00+00:00,1607904000000,19170.85,19343.45,19007.14,19273.23,203.652912,5939,3904966.47732754,19174.616453937768,2020-12-14 00:00:00+00:00,16969.405395079135,12962.39986961048,537.0950198547944,660.1363980300059,59.54962197493056,1
2020-12-15T00:00:00+00:00,1607990400000,19279.38,19567.68,19056.5,19428.77,367.574565,7968,7106634.25643031,19333.857489378544,2020-12-15 00:00:00+00:00,17065.851065860345,13026.741860957642,550.31374403062,638.1718672301288,60.61660536670356,1
2020-12-16T00:00:00+00:00,1608076800000,19434.32,21537.3,19284.48,21350.8,691.82997,12014,14101380.92643205,20382.72630257988,2020-12-16 00:00:00+00:00,17233.88827896386,13109.568310102342,707.7232430967997,652.082142403463,70.84924418625761,2
2020-12-17T00:00:00+00:00,1608163200000,21341.2,23801.6,21235.72,22812.74,913.689501,18731,20695730.65880707,22650.726134158645,2020-12-17 00:00:00+00:00,17452.66677782802,13206.117282141126,939.6065458626472,709.5870230952999,75.96463957066607,2
2020-12-18T00:00:00+00:00,1608249600000,22814.55,23284.91,22351.06,23107.85,307.900695,13113,7042924.53767971,22874.01312192462,2020-12-18 00:00:00+00:00,17674.43866889359,13304.641985801414,1134.1152697291946,794.4926724220788,76.84784135536229,2
2020-12-19T00:00:00+00:00,1608336000000,23114.04,24172.13,22761.33,23827.87,337.209001,12272,7941749.67797582,23551.416641976943,2020-12-19 00:00:00+00:00,17915.749701486,13409.350722261102,1331.0212468926802,901.7983873161992,78.8863730151026,2
2020-12-20T00:00:00+00:00,1608422400000,23817.99,24292.51,23081.64,23476.66,341.499371,16541,8051305.59476647,23576.3409203072,2020-12-20 00:00:00+00:00,18133.824615153215,13509.522953880396,1442.1072261872323,1009.8601550904058,75.39899884312284,2
2020-12-21T00:00:00+00:00,1608508800000,23460.94,24112.35,21959.66,22739.6,378.437064,15781,8722533.6965636,23048.835662047095,2020-12-21 00:00:00+00:00,18314.443257696228,13601.364516528352,1453.9093213474953,1098.6699883418237,68.55003473554578,3
2020-12-22T00:00:00+00:00,1608595200000,22731.75,23830.29,22381.0,23824.13,297.046971,16959,6867966.86114408,23120.81095465565,2020-12-22 00:00:00+00:00,18530.509404453238,13703.083576065384,1533.102423580207,1185.5564753895003,72.50733944075274,2
2020-12-23T00:00:00+00:00,1608681600000,23816.25,24105.18,22600.0,23223.32,384.221958,21570,9009200.13516412,23447.90542961139,2020-12-23 00:00:00+00:00,18714.541192513894,13797.81229670155,1529.7491854596265,1254.3950174035256,67.44437017821764,3
2020-12-24T00:00:00+00:00,1608768000000,23227.24,23795.75,22710.57,23725.66,289.284576,16869,6695160.56231768,23143.85597356452,2020-12-24 00:00:00+00:00,18911.055655552565,13896.596850963226,1549.7616719980906,1313.4683483224387,69.37017858405764,3
2020-12-25T00:00:00+00:00,1608854400000,23733.42,24781.0,23433.62,24698.7,345.775419,14479,8365541.0666697,24193.567868020426,2020-12-25 00:00:00+00:00,19138.022100432856,14004.080464386478,1625.401293394345,1375.85493733682,72.734641905996,2
2020-12-26T00:00:00+00:00,1608940800000,24713.78,26855.06,24489.33,26472.63,336.38024,17381,8569249.68071481,25474.890203761108,2020-12-26 00:00:00+00:00,19425.653782768823,14128.14563389507,1807.6500988370608,1462.2139696368683,77.57148795015902,2
2020-12-27T00:00:00+00:00,1609027200000,26507.22,28419.58,25820.0,26281.85,651.828424,28310,17677689.2738886,27120.157119580595,2020-12-27 00:00:00+00:00,19694.524222660242,14249.07801564736,1914.6187059635522,1552.6949169022053,76.00977379159936,2
2020-12-28T00:00:00+00:00,1609113600000,26280.53,27496.94,26099.46,27084.18,330.105349,12296,8909443.28779478,26989.696818862456,2020-12-28 00:00:00+00:00,19984.314645301016,14376.790473203107,2040.6105354106476,1650.278040603894,78.01443897699427,2
2020-12-29T00:00:00+00:00,1609200000000,27090.86,27404.86,25898.79,27359.58,281.974164,6604,7511423.06474402,26638.69256030145,2020-12-29 00:00:00+00:00,20273.540737642154,14505.972458544371,2138.0364925511276,1747.8297309933407,78.67320131551172,2
2020-12-30T00:00:00+00:00,1609286400000,27385.02,28993.55,27385.02,28873.33,473.383663,18174,13295550.1780082,28086.20410292486,2020-12-30 00:00:00+00:00,20610.78737538168,14648.931240051394,2310.7572681734273,1860.4152384293582,81.88598092354896,2
2020-12-31T00:00:00+00:00,1609372800000,28879.64,29313.26,27901.0,28905.32,438.695879,17958,12613854.08672356,28753.071753207787,2020-12-31 00:00:00+00:00,20936.063164582396,14790.785854578246,2422.298305847042,1972.791851912895,81.9478720568733,2
2021-01-01T00:00:00+00:00,1609459200000,28933.86,29611.51,28649.46,29305.29,298.357085,13823,8712083.0930659,29200.18840198114,2021-01-01 00:00:00+00:00,21264.268138520343,14935.208781398363,2513.989907376548,2081.031463005626,82.74184524159699,2
2021-01-02T00:00:00+00:00,1609545600000,29321.41,33271.38,28955.02,32162.01,667.482338,22137,20881659.41692832,31284.212672198555,2021-01-02 00:00:00+00:00,21691.630564460724,15106.619738797386,2785.0650948156,2221.838189367621,87.10442278155725,2
2021-01-03T00:00:00+00:00,1609632000000,32174.75,34776.59,31942.96,33031.74,701.951087,27478,23523170.34462016,33511.12460720523,2021-01-03 00:00:00+00:00,22136.34073840344,15284.979144381492,3035.087477056273,2384.4880469053514,88.09140805538813,2
2021-01-04T00:00:00+00:00,1609718400000,33034.55,33593.47,27500.0,32005.27,987.279894,32761,30943963.21755061,31342.644984068327,2021-01-04 00:00:00+00:00,22523.35757219154,15451.350197671229,3114.5024206686976,2530.490921658021,80.2817304605487,2
2021-01-05T00:00:00+00:00,1609804800000,31996.54,34392.59,29937.69,33946.09,765.314265,33628,24586401.77872102,32125.889850911142,2021-01-05 00:00:00+00:00,22971.30786347815,15635.377459385943,3296.052448619528,2683.6032270503224,83.29695045380842,2
2021-01-06T00:00:00+00:00,1609891200000,33939.15,36935.58,33319.67,36756.07,864.714279,40754,30185668.03805778,34908.256716849915,2021-01-06 00:00:00+00:00,23511.88677079273,15845.53360406867,3624.8885964599867,2871.8603009322555,86.5126740464815,2
2021-01-07T00:00:00+00:00,1609977600000,36761.31,40358.96,35813.86,39444.65,770.127274,35244,29323017.77771191,38075.54772785765,2021-01-07 00:00:00+00:00,24136.70101507537,16080.350682635153,4055.688101503536,3108.625861046512,88.74532280023354,2
2021-01-08T00:00:00+00:00,1610064000000,39437.66,41958.85,36589.0,40597.2,967.349503,46478,38475636.89771977,39774.2871406838,2021-01-08 00:00:00+00:00,24782.210779190063,16324.299432061669,4438.931723956415,3374.687033628493,89.54435943312407,2
2021-01-09T00:00:00+00:00,1610150400000,40574.89,41371.87,38739.22,40090.54,484.910296,32379,19524454.24187214,40264.053790831735,2021-01-09 00:00:00+00:00,25382.53741530026,16560.779437712798,4648.19038287014,3629.3877034768225,86.63259330728873,2
2021-01-10T00:00:00+00:00,1610236800000,40092.11,41330.71,35200.0,38182.97,740.145562,42084,28779739.96397699,38883.89182015657,2021-01-10 00:00:00+00:00,25884.515163719858,16775.925612461924,4606.9978178268175,3824.9097263468216,76.54097545595037,2
2021-01-11T00:00:00+00:00,1610323200000,38166.79,38288.44,30471.78,35438.75,1870.951319,43725,63186635.3197367,33772.46360076817,2021-01-11 00:00:00+00:00,26259.191039652414,16961.625357611556,4303.310904270635,3920.589961931584,64.83946262954817,3
2021-01-12T00:00:00+00:00,1610409600000,35438.75,36600.1,32600.0,34041.15,919.597427,43971,31935328.90571347,34727.510069157106,2021-01-12 00:00:00+00:00,26564.365900842517,17131.570876441292,3904.8495229457476,3917.441874134417,59.82334871901607,1
2021-01-13T00:00:00+00:00,1610496000000,34044.28,37805.88,32403.05,37351.77,843.629073,40335,29057479.02602581,34443.43012349672,2021-01-13 00:00:00+00:00,26987.401355711438,17332.766887620983,3812.260013099236,3896.405501927381,66.44538262481369,1
2021-01-14T00:00:00+00:00,1610582400000,37329.13,40100.54,36766.07,39175.88,407.515497,31318,15715758.18542151,38564.81115716076,2021-01-14 00:00:00+00:00,27465.38091038942,17550.111296699382,3841.7868642098147,3885.481774383868,69.43470422648726,1
2021-01-15T00:00:00+00:00,1610668800000,39138.66,39723.34,34444.39,36732.12,554.127909,41157,20378498.04992207,36775.80161356224,2021-01-15 00:00:00+00:00,27828.782443315326,17740.97705494118,3626.1955724678446,3833.6245340006635,61.52655010275828,1
2021-01-16T00:00:00+00:00,1610755200000,36734.73,37948.26,35350.0,35982.21,385.981721,31983,14202479.53691673,36795.730896584944,2021-01-16 00:00:00+00:00,28148.524700440215,17922.481860364653,3356.1389698498606,3738.127421170503,59.29477594900469,1
2021-01-17T00:00:00+00:00,1610841600000,35982.2,36842.5,33859.11,35826.78,308.508956,29533,10929471.8025095,35426.75695453554,2021-01-17 00:00:00+00:00,28449.632751403344,18100.634080659533,3093.9105892249427,3609.284054781391,58.81855073627443,1
2021-01-18T00:00:00+00:00,1610928000000,35841.98,37469.87,34787.46,36627.61,329.067462,26924,11880727.07617524,36104.22921782295,2021-01-18 00:00:00+00:00,28770.33774154439,18284.98209975745,2917.0866375760743,3470.844571340328,60.57547326213786,1
2021-01-19T00:00:00+00:00,1611014400000,36624.79,37848.91,35874.74,35926.59,340.565257,29496,12544586.63244199,36834.604747841295,2021-01-19 00:00:00+00:00,29050.975085013237,18460.520486824542,2689.384377593902,3314.552532591043,58.23341340628396,1
2021-01-20T00:00:00+00:00,1611100800000,35867.39,36398.16,33351.36,35484.17,525.9541,32591,18325661.94344271,34842.701945745284,2021-01-20 00:00:00+00:00,29303.25723854213,18629.910034219323,2445.044152507093,3140.6508565742533,56.74234529330113,1
2021-01-21T00:00:00+00:00,1611187200000,35464.08,35604.47,30191.0,30748.54,895.465664,31621,28945579.36678304,32324.611127449152,2021-01-21 00:00:00+00:00,29359.93499389342,18750.49341696341,1847.9746980657728,2882.1156248725574,43.81117499278714,1
2021-01-22T00:00:00+00:00,1611273600000,30873.21,33827.83,29000.0,33045.55,870.318427,17323,26677749.66769687,30652.8608840967,2021-01-22 00:00:00+00:00,29504.468915701524,18892.73278594885,1542.3629636964688,2614.16509263734,49.78845916936258,1
2021-01-23T00:00:00+00:00,1611360000000,32941.38,33451.56,31400.0,32110.3,210.849721,5831,6827842.65824214,32382.507436384705,2021-01-23 00:00:00+00:00,29606.65836998774,19024.250867680705,1210.7399471541721,2333.4800635407064,47.56958423854934,1
2021-01-24T00:00:00+00:00,1611446400000,32064.71,33073.47,30895.25,32276.8,181.797634,4286,5809339.73844663,31954.97988959873,2021-01-24 00:00:00+00:00,29711.36980645881,19156.117028201297,950.4057894967773,2056.8652087319206,48.01376901895247,1
2021-01-25T00:00:00+00:00,1611532800000,32276.46,34860.0,31937.89,32222.22,275.094619,7250,9110354.86181086,33117.1685397847,2021-01-25 00:00:00+00:00,29809.834519931013,19286.128003045065,731.255486038739,1791.7432641932844,47.87059862912581,1
2021-01-26T00:00:00+00:00,1611619200000,32218.2,32920.0,30831.41,32457.97,247.095624,6570,7883870.01678576,31906.14989112782,2021-01-26 00:00:00+00:00,29913.682970129797,19417.191107492377,570.0294022919697,1547.4004918130215,48.58376447837658,1
2021-01-27T00:00:00+00:00,1611705600000,32493.78,32555.7,29250.0,30356.27,301.390318,8187,9274209.85104054,30771.425945542614,2021-01-27 00:00:00+00:00,29931.039324242356,19526.037663636733,269.55962839017593,1291.8323191284526,42.94339122694688,1
2021-01-28T00:00:00+00:00,1611792000000,30351.17,33780.5,29858.1,33311.17,286.030946,7973,9106948.03980745,31839.030591492192,2021-01-28 00:00:00+00:00,30063.593468389714,19663.203159520945,266.7954507931572,1086.8249454613936,51.47346372197641,1
2021-01-29T00:00:00+00:00,1611878400000,33372.95,38539.39,31929.72,34242.42,987.916825,24624,35133643.12986929,35563.36144985616,2021-01-29 00:00:00+00:00,30227.469018648942,19808.26999375457,335.87712987477425,936.6353823440697,53.81682235599795,1
2021-01-30T00:00:00+00:00,1611964800000,34282.21,34929.32,32835.91,34240.95,310.242049,8586,10536117.49029808,33960.95894885634,2021-01-30 00:00:00+00:00,30384.860429682318,19951.87875003562,386.05602796009043,826.5195114672739,53.812404845409844,1
2021-01-31T00:00:00+00:00,1612051200000,34240.99,34334.27,32166.67,33071.34,190.641978,5215,6335110.90285007,33230.40900703448,2021-01-31 00:00:00+00:00,30490.212569694777,20082.42065302034,327.66825833507755,726.7492608408347,50.276253252549886,1
2021-02-01T00:00:00+00:00,1612137600000,33097.72,34700.0,32287.34,33545.56,215.258484,6071,7258656.253726,33720.65118569729,2021-02-01 00:00:00+00:00,30610.03011598126,20216.382238562426,316.01825924613513,644.6030605218948,51.66316914173951,1
2021-02-02T00:00:00+00:00,1612224000000,33491.57,35976.92,33440.11,35505.83,251.941418,6808,8763795.90955589,34785.05431590406,2021-02-02 00:00:00+00:00,30802.02226829572,20368.516047133944,459.664234213531,607.6152952602221,57.002099314276386,1
2021-02-03T00:00:00+00:00,1612310400000,35477.64,37652.5,35381.06,37633.27,499.415853,12614,18264616.01160285,36571.95882326717,2021-02-03 00:00:00+00:00,31069.914336205693,20540.304643679876,736.6793515331301,633.4281065148037,61.918188741369775,3
2021-02-04T00:00:00+00:00,1612396800000,37601.48,38696.53,36181.63,36961.45,794.377078,21699,29804100.67066986,37518.83267541849,2021-02-04 00:00:00+00:00,31300.954950472136,20703.69912483729,891.7263026919827,685.0877457502396,59.600769130682345,3
2021-02-05T00:00:00+00:00,1612483200000,36935.44,38344.42,36570.91,38306.68,400.513652,12726,15094025.28817693,37686.66863864339,2021-02-05 00:00:00+00:00,31575.689266139896,20878.853163396125,1110.3515059908968,770.1404977983711,62.61779894422606,3
2021-02-06T00:00:00+00:00,1612569600000,38306.68,40958.13,38209.7,39220.16,271.93314,12234,10768964.01074215,39601.51385278805,2021-02-06 00:00:00+00:00,31875.47243217363,21061.35372893447,1341.8556794474134,884.4835341281796,64.55362155153682,3
2021-02-07T00:00:00+00:00,1612656000000,39177.37,39680.56,37360.12,38789.4,365.480765,11563,14077256.77115848,38517.09342667727,2021-02-07 00:00:00+00:00,32146.60684659819,21237.752199293333,1473.579169426761,1002.3026611878959,62.89949454471941,3
2021-02-08T00:00:00+00:00,1612742400000,38796.29,46788.25,38009.78,46386.93,589.688918,20829,25030812.47228395,42447.48664631332,2021-02-08 00:00:00+00:00,32705.050891829636,21487.992774424743,2166.059178163552,1235.0539645830272,75.04522498072151,2
2021-02-09T00:00:00+00:00,1612828800000,46410.03,48123.7,45014.73,46468.4,557.381568,17911,25993562.32401953,46635.13079072526,2021-02-09 00:00:00+00:00,33244.7900725422,21736.554040350868,2690.415091810173,1526.1261900284564,75.13921217276012,2
2021-02-10T00:00:00+00:00,1612915200000,46468.4,47300.0,43700.0,44871.28,477.334904,18033,21733181.03811529,45530.257385316385,2021-02-10 00:00:00+00:00,33700.73085401113,21966.750318556333,2943.169666982765,1809.5348854193182,69.60471475350744,3
2021-02-11T00:00:00+00:00,1613001600000,44871.28,48710.45,43984.89,47961.49,334.624128,13054,15455629.82683425,46188.031685611895,2021-02-11 00:00:00+00:00,34259.97631071658,22225.404444739852,3354.168839360347,2118.4616762075243,73.64901616834356,2
2021-02-12T00:00:00+00:00,1613088000000,47977.55,48986.88,46157.73,47326.29,374.047168,14197,17742246.22779752,47433.17887597941,2021-02-12 00:00:00+00:00,34772.38076911985,22475.16450001607,3587.2813665580543,2412.2256142776305,71.54182241549736,2
2021-02-13T00:00:00+00:00,1613174400000,47319.46,48128.28,46233.27,47110.11,292.697171,10652,13840646.41390588,47286.57392423475,2021-02-13 00:00:00+00:00,35256.2132879779,22720.28833583681,3711.7935589031767,2672.1392032027397,70.79939030923576,2
2021-02-14T00:00:00+00:00,1613260800000,47138.7,49691.04,47011.23,48589.46,182.839344,9239,8863273.86609896,48475.7474632974,2021-02-14 00:00:00+00:00,35779.0857080572,22977.693029012564,3885.0570308669776,2914.7227687355876,72.87393879671902,2
